id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
82083655,Toshiba,6TB - Toshiba 7.2K SATA‑6Gbps 512E 3.5Inch Internal HDD - MG04ACA600E,"[shortdesc]TOSHIBA MG04ACA600E ENTERPRISE CAPACITY HDD 6TB 7200RPM SATA-6GBPS 256MB BUFFER 512E 3.5INCH HARD DISK DRIVE. NEW WITH STANDARD MFG WARRANTY.[/shortdesc]The MG04ACA Enterprise Capacity HDD models provides up to 10TB of capacity and 7,200 rpm performance, in a robust design engineered for nearline business-critical workloads.The MG04ACA model generation utilizes industry-standard 3.5-inch 26.1 mm height form factor and Advanced Format sector technologies for optimum capacity and data reliability. Models support Toshiba Persistent Write Cache technology which helps enhance performance while assuring the consistency of write operations in the event of a sudden loss of power. Equipped with SATA 6.0 Gbit/s interface, the Enterprise Capacity MG06ACA models help to save rack space and reduce the footprint and operational burden of business critical servers and storage systems.The MG04ACA Series improves sustained transfer rate performance to 237 MiB/s and increases MTTF by 25% when compared to the prior MG05ACA series.4Kn or 512e Advanced Format Sector Technology models are available.4Kn sector models (MG06ACAxxxA) offer suitable performance and compatibility with the 4Kn-capable applications and operating environments. 512e sector models (MG06ACAxxxE) provide support for legacy applications and operating environments that require 512 byte sector lengths.Key Features Industry Standard 3.5-inch 26.1 mm Height Form Large 10TB Capacity; plus 8TB and 6TB MG06 Series models7,200 rpm PerformanceSATA 6.0 Gbit/s InterfaceMTTF 2.5 M hours550 Total TB Transferred per Year Workload Rating4Kn or 512e Advanced Format Sector TechnologyToshiba Persistent Write Cache Technology for Data-Loss Protection in Sudden Power-Loss EventsImproved sustained transfer rateSanitize Instant Erase (SIE) option model availableApplicationsMid-line / Nearline Business Critical WorkloadsTier 2 Business-Critical Servers and Storage SystemsWorkloads and Use-Cases that Benefit from High Capacity per SpindleCapacity-Optimized Storage SystemsCloud-scale Storage InfrastructureData Archive and Back-up Infrastructure",160.91,USD,2469857,https://qnapdirect.com/products/6tb-toshiba-7-2k-sata-6gbps-512e-3-5inch-internal-hdd-mg06aca600e,"6TB - Toshiba 7.2K SATA‑6Gbps 512E 3.5Inch Internal HDD - MG04ACA600E. Description: [shortdesc]TOSHIBA MG04ACA600E ENTERPRISE CAPACITY HDD 6TB 7200RPM SATA-6GBPS 256MB BUFFER 512E 3.5INCH HARD DISK DRIVE. NEW WITH STANDARD MFG WARRANTY.[/shortdesc]The MG04ACA Enterprise Capacity HDD models provides up to 10TB of capacity and 7,200 rpm performance, in a robust design engineered for nearline business-critical workloads.The MG04ACA model generation utilizes industry-standard 3.5-inch 26.1 mm height form factor and Advanced Format sector technologies for optimum capacity and data reliability. Models support Toshiba Persistent Write Cache technology which helps enhance performance while assuring the consistency of write operations in the event of a sudden loss of power. Equipped with SATA 6.0 Gbit/s interface, the Enterprise Capacity MG06ACA models help to save rack space and reduce the footprint and operational burden of business critical servers and storage systems.The MG04ACA Series improves sustained transfer rate performance to 237 MiB/s and increases MTTF by 25% when compared to the prior MG05ACA series.4Kn or 512e Advanced Format Sector Technology models are available.4Kn sector models (MG06ACAxxxA) offer suitable performance and compatibility with the 4Kn-capable applications and operating environments. 512e sector models (MG06ACAxxxE) provide support for legacy applications and operating environments that require 512 byte sector lengths.Key Features Industry Standard 3.5-inch 26.1 mm Height Form Large 10TB Capacity; plus 8TB and 6TB MG06 Series models7,200 rpm PerformanceSATA 6.0 Gbit/s InterfaceMTTF 2.5 M hours550 Total TB Transferred per Year Workload Rating4Kn or 512e Advanced Format Sector TechnologyToshiba Persistent Write Cache Technology for Data-Loss Protection in Sudden Power-Loss EventsImproved sustained transfer rateSanitize Instant Erase (SIE) option model availableApplicationsMid-line / Nearline Business Critical WorkloadsTier 2 Business-Critical Servers and Storage SystemsWorkloads and Use-Cases that Benefit from High Capacity per SpindleCapacity-Optimized Storage SystemsCloud-scale Storage InfrastructureData Archive and Back-up Infrastructure",MG04ACA Enterprise Capacity HDD,MG04ACA600E,HDD,,,6000.0,,,SATA,SATA,,,,,3.5Inch Internal,,,3.5INCH
12123615,Western Digital,WD BLUE 3D NAND M.2 SSD 500GB (2280) -5 year warranty-,WD BLUE 3D NAND M.2 SSD 500GB (2280) -5 year warranty-,956.0,SEK,84143,https://www.nordwaystore.se/wd-blue-3d-nand-m-2-ssd-500gb-2280-5-year-warranty,WD BLUE 3D NAND M.2 SSD 500GB (2280) -5 year warranty-. Description: WD BLUE 3D NAND M.2 SSD 500GB (2280) -5 year warranty-,BLUE 3D NAND M.2 SSD,,SSD,,,500.0,,,,M.2,,,,,M.2,,,2280
40849884,Western Digital,"WD Red Pro NAS 12TB HDD, WD121KFBX","WD 12TB Red Pro NAS 3.5 Hard Drive, SATA III, 7200RPM, 256MB Cache, CMR",689.0,AUD,32592,https://computers.scorptec.com.au/computer/Wd-Red-Pro,"WD Red Pro NAS 12TB HDD, WD121KFBX. Description: WD 12TB Red Pro NAS 3.5 Hard Drive, SATA III, 7200RPM, 256MB Cache, CMR",Red Pro NAS,WD121KFBX,HDD,,,12000.0,,,SATA,SATA,,,,,3.5-inch SATA,,,3.5
49487074,Seagate,"Seagate 500GB 3.5"" SATA Desktop Hard Drive","SATA-III 3.5"" Hard Drive, 7200RPM, 16MB Cache, 1yr Warranty",,,175411,https://www.ebuyer.com/272944-seagate-500gb-3-5-sata-desktop-hard-drive-st500dm002,"Seagate 500GB 3.5"" SATA Desktop Hard Drive. Description: SATA-III 3.5"" Hard Drive, 7200RPM, 16MB Cache, 1yr Warranty",,,HDD,,,500.0,,,SATA,,,,,,"3.5"" SATA",,,"3.5"""
18797711,Hewlett Packard Enterprise,HPE HDD 300GB 12G 10k rpm HPL SAS SFF (2.5in) SC ENT 3y Digitally Signed Firmware,HPE 300GB SAS 10K SFF SC DS HDD.,139.0,EUR,334671,https://shop-it.vektra.sk/hpe-hdd-300gb-12g-10k-rpm-hpl-sas-sff-2-5in-sc-ent-3y-digitally-signed-firmware,HPE HDD 300GB 12G 10k rpm HPL SAS SFF (2.5in) SC ENT 3y Digitally Signed Firmware. Description: HPE 300GB SAS 10K SFF SC DS HDD.,,,HDD,,,300.0,,,SAS,SAS,,,,,2.5in,,,SFF (2.5in)
15081125,,Metal Simple USB Flash Drive,Buy Metal Simple USB Flash Drive at amazelec.com! Free shipping to 185 countries. 45 days money back guarantee.,9.95,USD,26684427,https://amazelec.com/metal-simple-usb-flash-drive,Metal Simple USB Flash Drive. Description: Buy Metal Simple USB Flash Drive at amazelec.com! Free shipping to 185 countries. 45 days money back guarantee.,Metal Simple,,USB_STICK,,,,,,,,,,,,,,,
15729832,,"6TB Exos 7E8 ST6000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD","6TB Exos 7E8 ST6000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD",196.21,USD,1154215,https://www.avadirect.com/6TB-Exos-7E8-ST6000NM0115-7200-RPM-SATA-6Gb-s-512e-256MB-cache-3-5-Inch-HDD/Product/10458094,"6TB Exos 7E8 ST6000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD. Description: 6TB Exos 7E8 ST6000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD",Exos 7E8,ST6000NM0115,HDD,,,6000.0,,,SATA,SATA,,,,,3.5-Inch SATA,,,3.5-Inch
12723662,Kingston,"Kingston Technology DC450R 2.5\"" 1920 GB SATA III 3D TLC SSD","(Solid, 1920, 2.5\"", 3D, DC450R, Drive), GB, III, Kingston, SATA, SSD, State, TLC, Technology",289.0,EUR,2456495,https://www.megekko.nl/product/2018/277741/SSD-2-5-SATA/Kingston-Technology-DC450R-2-5-1920-GB-SATA-III-3D-TLC-SSD,"Kingston Technology DC450R 2.5\"" 1920 GB SATA III 3D TLC SSD. Description: (Solid, 1920, 2.5\"", 3D, DC450R, Drive), GB, III, Kingston, SATA, SSD, State, TLC, Technology",DC450R,,SSD,,,1920.0,,,SATA III,SATA,,,,,"2.5"" SATA",,,"2.5"""
45329323,Toshiba,"Toshiba P300 2TB 3.5\"" SATA III Desktop HDD/Hard Drive 7200rpm","2TB Toshiba P300 HDWD120UZSVA, 3.5\"" HDD, SATA III - 6Gb/s, 7200rpm, 4.17ms, 64MB Cache, OEM",52.98,GBP,1984832,https://www.scan.co.uk/products/2tb-toshiba-hdwd120uzsva-p3000-35-hdd-sata-iii-6gb-s-7200rpm-64mb-cache-oem,"Toshiba P300 2TB 3.5\"" SATA III Desktop HDD/Hard Drive 7200rpm. Description: 2TB Toshiba P300 HDWD120UZSVA, 3.5\"" HDD, SATA III - 6Gb/s, 7200rpm, 4.17ms, 64MB Cache, OEM",P300,LAC301558,HDD,,,2000.0,,,SATA III,SATA,,,,,3.5-inch SATA,,,"3.5"""
64958976,Kingston,USB Flash Drive Kingston DataTraveler microDuo 3C 64GB USB 3.0 + USB Tip C,"USB Flash Drive Kingston 64GB DT MicroDuo, USB 3.0, micro USB 3C",58.82,RON,383700,https://www.ideall.ro/magazin-memorii-usb/kingston/USB-Flash-Drive-Kingston-DataTraveler-microDuo-3C-64GB-USB-3-0-USB-Tip-C--51674,"USB Flash Drive Kingston DataTraveler microDuo 3C 64GB USB 3.0 + USB Tip C. Description: USB Flash Drive Kingston 64GB DT MicroDuo, USB 3.0, micro USB 3C",DataTraveler microDuo 3C,,USB_STICK,,,64.0,,,USB 3.0,USB Tip C,,,,,,,,
69466458,Sandisk,"SanDisk 64GB Ultra Flair CZ73 USB 3.0 Flash Drive, Speed Up to 150MB/s (SDCZ73-064G-G46 )","SanDisk 64GB Ultra Flair CZ73 USB 3.0 Flash Drive, Speed Up to 150MB/s (SDCZ73-064G-G46 )",24.99,CAD,1516999,https://www.newegg.ca/sandisk-model-sdcz73-064g-g46-64gb/p/N82E16820173134,"SanDisk 64GB Ultra Flair CZ73 USB 3.0 Flash Drive, Speed Up to 150MB/s (SDCZ73-064G-G46 ). Description: SanDisk 64GB Ultra Flair CZ73 USB 3.0 Flash Drive, Speed Up to 150MB/s (SDCZ73-064G-G46 )",Ultra Flair CZ73,SDCZ48-06G-U46,USB_STICK,,,64.0,150.0,,USB 3.0,,,,,,,,,
93329151,Hewlett Packard,"HP 1.2TB 6G SAS 10K 2.5\"" SC Server Hard Disk","HP 1.2TB 6G SAS 10K 2.5\"" SC Server Hard Disk HP 1.2TB 6G SAS 10K 2.5\"" SC Server Hard Disk series part number is 718162-B21. It is compatible with Gen8 and Gen9",49000.0,KES,622719,https://tetop.co.ke/product/hp-1-2tb-6g-sas-10k-2-5-sc-server-hard-disk,"HP 1.2TB 6G SAS 10K 2.5\"" SC Server Hard Disk. Description: HP 1.2TB 6G SAS 10K 2.5\"" SC Server Hard Disk HP 1.2TB 6G SAS 10K 2.5\"" SC Server Hard Disk series part number is 718162-B21. It is compatible with Gen8 and Gen9","1.2TB 6G SAS 10K 2.5"" SC Server Hard Disk",WD4004FZWX,HDD,,,1200.0,,,SAS 12G,SAS,,,,,"2.5"" SAS",,,"2.5"""
55606874,Western Digital,WD HDD3.5 12TB SATA WD121KRYZ,"HDD intern WD, 3.5\"", 12TB, GOLD, SATA3, 7200rpm, 256MB",1636.15,RON,299535,https://www.computershop.ro/ro/hard-discuri-servere/12003-wd-hdd35-12tb-sata-wd121kryz.html,"WD HDD3.5 12TB SATA WD121KRYZ. Description: HDD intern WD, 3.5\"", 12TB, GOLD, SATA3, 7200rpm, 256MB",GOLD,WD121KRYZ,HDD,,,12000.0,,,SATA III,SATA,,,,,3.5-inch SATA,,GOLD,"3.5"""
40157515,Samsung,Samsung 850 EVO 500GB 2.5-Inch SATA III Internal SSD (MZ-75E500B/EU),"Samsung 850 EVO 500GB 2.5-Inch SATA III Internal SSD (MZ-75E500B/EU)Samsung MZ-75E500/EU 850 EVO has been designed with compatibility in mind. The 2.5-inch size is designed to fit most desktops, PCs, and Laptops. Powered by Samsung V-NAND Technology. Optimized Performance for Everyday Computing.. Incredible Sequential Read/Write Performance : Up to 540MB/s and 520MB/s Respectively,and Random Read/Write IOPS Performance : Up to 98K and 90K Respectively. Included Contents: 2.5'' (7mm) SATA III (6GB/s) SSD & User Manual (All Other Cables, Screws, Brackets Not Included)..",153.94,USD,6274519,https://www.kool-heads.com/product/samsung-850-evo-500gb-2-5-inch-sata-iii-internal-ssd-mz-75e500b-eu,"Samsung 850 EVO 500GB 2.5-Inch SATA III Internal SSD (MZ-75E500B/EU). Description: Samsung 850 EVO 500GB 2.5-Inch SATA III Internal SSD (MZ-75E500B/EU)Samsung MZ-75E500/EU 850 EVO has been designed with compatibility in mind. The 2.5-inch size is designed to fit most desktops, PCs, and Laptops. Powered by Samsung V-NAND Technology. Optimized Performance for Everyday Computing.. Incredible Sequential Read/Write Performance : Up to 540MB/s and 520MB/s Respectively,and Random Read/Write IOPS Performance : Up to 98K and 90K Respectively. Included Contents: 2.5'' (7mm) SATA III (6GB/s) SSD & User Manual (All Other Cables, Screws, Brackets Not Included)..",850 EVO,MZ-75E500B/EU,SSD,,,500.0,520.0,540.0,SATA,SATA,,,,,2.5-inch SATA,,,2.5-Inch
91059944,,OTG Usb Flash Drive 8GB 16GB 32GB 64GB Pen drive HD external storage memory stick For iphone 7 7 Plus 6 6s Plus 5S ipad Pendrive,Buy OTG Usb Flash Drive 8GB 16GB 32GB 64GB Pen drive HD external storage memory stick For iphone 7 7 Plus 6 6s Plus 5S ipad Pendrive at www.trendyshopperdeals.com! Free shipping to 185 countries. 45 days money back guarantee.,10.7,USD,54008584,http://www.trendyshopperdeals.com/otg-usb-flash-drive-8gb-16gb-32gb-64gb-pen-drive-hd-external-storage-memory-stick-for-iphone-7-7-plus-6-6s-plus-5s-ipad-pendrive,OTG Usb Flash Drive 8GB 16GB 32GB 64GB Pen drive HD external storage memory stick For iphone 7 7 Plus 6 6s Plus 5S ipad Pendrive. Description: Buy OTG Usb Flash Drive 8GB 16GB 32GB 64GB Pen drive HD external storage memory stick For iphone 7 7 Plus 6 6s Plus 5S ipad Pendrive at www.trendyshopperdeals.com! Free shipping to 185 countries. 45 days money back guarantee.,,,USB_STICK,,,,,,USB 2.0,,,,,,,,,
10329471,Samsung,Samsung 860 EVO 250GB MZ-76E250B/EU,"Disco Solido SSD, 250GB de capacidad, 2.5 SATA-6Gbps 7mm, controladora Samsung MJX, Memoria 3D V-NAND 3bit MLC. Canon LPI: 6,59 .",54.0,EUR,1665283,https://www.izarmicro.net/componentes/almacenamiento/disco-ssd-sata/art-11873-samsung-860-evo-250gb-mz-76e250b-eu,"Samsung 860 EVO 250GB MZ-76E250B/EU. Description: Disco Solido SSD, 250GB de capacidad, 2.5 SATA-6Gbps 7mm, controladora Samsung MJX, Memoria 3D V-NAND 3bit MLC. Canon LPI: 6,59 .",860 EVO,MZ-76E250B/EU,SSD,,,250.0,,,SATA III,SATA,,,,,2.5 SATA,,,2.5
81919883,Sapphire,Sapphire AMD Radeon RX 550 4GB PULSE Graphics Card,"Radeon RX 550 PULSE, Core Clock1206 MHz, 4GB 7000MHz GDDR5, Intelligent Fan Control",74.99,GBP,94530,https://www.ebuyer.com/787056-sapphire-amd-radeon-rx-550-4gb-pulse-graphics-card-11268-01-20g,"Sapphire AMD Radeon RX 550 4GB PULSE Graphics Card. Description: Radeon RX 550 PULSE, Core Clock1206 MHz, 4GB 7000MHz GDDR5, Intelligent Fan Control",AMD Radeon RX 550 4GB PULSE Graphics Card,,GPU,Radeon RX 550,4.0,,,,,,,,,,,GDDR5,,
30606247,Western Digital,"10TB Western Digital Red Pro 7200RPM SATA 3.5\"" HDD","WD Red Pro drives with NASware 3.0 technology are purpose-built for NAS. Exclusive technology takes the guesswork out of selecting a drive and balances performance and reliability in NAS and RAID environments. Simply put, a WD Red Pro drive is one of the most compatible drives available for medium to large NAS enclosures.",399.95,USD,1592336,https://mitxpc.com/products/wd101kfbx,"10TB Western Digital Red Pro 7200RPM SATA 3.5\"" HDD. Description: WD Red Pro drives with NASware 3.0 technology are purpose-built for NAS. Exclusive technology takes the guesswork out of selecting a drive and balances performance and reliability in NAS and RAID environments. Simply put, a WD Red Pro drive is one of the most compatible drives available for medium to large NAS enclosures.",Red Pro,,HDD,,,10000.0,,,SATA,,,,,,"3.5"" SATA",,,"3.5"""
89673951,Intel,"Intel SSD D3-S4510 2.5\"" - 480GB","Solid State Drive, kryptert, 480 GB, intern, 2.5\"", SATA 6Gb/s, 256-bit AES",1563.0,NOK,2345526,https://www.proshop.no/SSD/Intel-SSD-D3-S4510-25-480GB/2745399,"Intel SSD D3-S4510 2.5\"" - 480GB. Description: Solid State Drive, kryptert, 480 GB, intern, 2.5\"", SATA 6Gb/s, 256-bit AES",SSD D3-S4510,,SSD,,,480.0,,,SATA III,SATA,,,,,2.5-inch SATA,,,"2.5"""
32534439,Western Digital,"WD Purple 8TB Surveillance Internal Hard Drive 7200 RPM 256 MB Cache 3.5\"" HDD WD82PURZ",7200 RPM 256MB CacheSATA 6.0Gb/sFor Video Surveillance,212.99,USD,771969,https://www.dealsaday.com/wd-purple-8tb-surveillance-internal-hard-drive-7200-rpm-256-mb-cache-3-5-hdd-wd82purz.html,"WD Purple 8TB Surveillance Internal Hard Drive 7200 RPM 256 MB Cache 3.5\"" HDD WD82PURZ. Description: 7200 RPM 256MB CacheSATA 6.0Gb/sFor Video Surveillance",WD Purple,ST12000VN0008,HDD,,,8000.0,,,SATA III,SATA,,,,,3.5-inch SATA,,,"3.5"""
74296125,Gigabyte,Gigabyte AORUS GeForce® RTX 2080 Ti XTREME 11G Graphics Card,"Cuda Cores: 4352, Core Clock: 1770MHz, GDDR6, 352-bit Memory, Memory Clock: 14140Mhz, Ray Tracing, 3 x DisplayPort, 3 x HDMI, 1 x USB Type-C, 3 Year W",,,784833,https://www.novatech.co.uk/products/gigabyte-aorus-geforce-rtx-2080-ti-xtreme-11g-graphics-card/gv-n208taorusx-11gc.html,"Gigabyte AORUS GeForce® RTX 2080 Ti XTREME 11G Graphics Card. Description: Cuda Cores: 4352, Core Clock: 1770MHz, GDDR6, 352-bit Memory, Memory Clock: 14140Mhz, Ray Tracing, 3 x DisplayPort, 3 x HDMI, 1 x USB Type-C, 3 Year W",AORUS GeForce® RTX 2080 Ti XTREME 11G,,GPU,GeForce RTX 2080 Ti,11.0,,,,,,,,,,,GDDR6,,
81293471,EVGA,Placa De Vídeo EVGA RTX 2080 Ti Kingpin 11GB,"BrandEVGAModel11G-P4-2589-KRInterfaceInterfacePCI Express 3.0ChipsetChipset ManufacturerNVIDIAGPU SeriesNVIDIA GeForce RTX 20 SeriesGPUGeForce RTX 2080 TiBoost Clock1770 MHzCUDA Cores4352MemoryEffective Memory Clock14000 MHzMemory Size11GBMemory Interface352-BitMemory TypeGDDR63D APIDirectXDirectX 12OpenGLOpenGL 4.5PortsHDMI1 x HDMI 2.0bMulti-Monitor Support4DisplayPort1 x DisplayPort 1.4 + 2 x Mini-DisplayPort 1.4Other Ports1 x USB Type-CDetailsMax Resolution7680 x 4320SLI SupportSLI ReadyVirtual Reality ReadyYesCoolerHybrid CoolerOperating Systems SupportedWindows 10 64-bitWindows 7 64-bitSystem RequirementsMinimum of a 650-Watt power supplyTotal Power Draw: 250 WattsPower ConnectorThree available 8-pin or 6+2-pin PCIe power dongleHDCP Ready2.2FeaturesFeaturesNVIDIA AnselHybrid \""All-in-One\"" WatercoolerAll-Metal Backplate, Pre-InstalledReal-Time Ray TracingNVIDIA GeForce ExperienceNVIDIA HighlightsNVIDIA G-SYNC CompatibleGame Ready DriversMicrosoft DirectX 12 API, Vulkan API, OpenGL 4.5NVIDIA GPU BoostBuilt for EVGA Precision X1Designed for USB Type-C and VirtualLinkEVGA iCX2 Technology19 Power PhasesBuilt-in OLED DisplayForm Factor & DimensionsMax GPU Length291 mmCard Dimensions (L x H)11.45\"" x 5.48\""Slot WidthDual Slot",13499.99,BRL,2118319,https://www.performancesolutions.com.br/evga-rtx-2080-ti-kingpin-11gb,"Placa De Vídeo EVGA RTX 2080 Ti Kingpin 11GB. Description: BrandEVGAModel11G-P4-2589-KRInterfaceInterfacePCI Express 3.0ChipsetChipset ManufacturerNVIDIAGPU SeriesNVIDIA GeForce RTX 20 SeriesGPUGeForce RTX 2080 TiBoost Clock1770 MHzCUDA Cores4352MemoryEffective Memory Clock14000 MHzMemory Size11GBMemory Interface352-BitMemory TypeGDDR63D APIDirectXDirectX 12OpenGLOpenGL 4.5PortsHDMI1 x HDMI 2.0bMulti-Monitor Support4DisplayPort1 x DisplayPort 1.4 + 2 x Mini-DisplayPort 1.4Other Ports1 x USB Type-CDetailsMax Resolution7680 x 4320SLI SupportSLI ReadyVirtual Reality ReadyYesCoolerHybrid CoolerOperating Systems SupportedWindows 10 64-bitWindows 7 64-bitSystem RequirementsMinimum of a 650-Watt power supplyTotal Power Draw: 250 WattsPower ConnectorThree available 8-pin or 6+2-pin PCIe power dongleHDCP Ready2.2FeaturesFeaturesNVIDIA AnselHybrid \""All-in-One\"" WatercoolerAll-Metal Backplate, Pre-InstalledReal-Time Ray TracingNVIDIA GeForce ExperienceNVIDIA HighlightsNVIDIA G-SYNC CompatibleGame Ready DriversMicrosoft DirectX 12 API, Vulkan API, OpenGL 4.5NVIDIA GPU BoostBuilt for EVGA Precision X1Designed for USB Type-C and VirtualLinkEVGA iCX2 Technology19 Power PhasesBuilt-in OLED DisplayForm Factor & DimensionsMax GPU Length291 mmCard Dimensions (L x H)11.45\"" x 5.48\""Slot WidthDual Slot",RTX 2080 Ti Kingpin,11G-P4-2589-KR,GPU,GeForce RTX 2080 Ti,11.0,,,,PCIe 3.0,,,291.0,,,,GDDR6,,
44593789,Samsung,Samsung Portable SSD T7 Touch,"Samsung Portable SSD T7 Touch USB 3.2 2TB, Silver",865.33,лв.,2182419,https://www.comsystems.bg/samsung-portable-ssd-t7-touch-usb-32-2tb-46593.html,"Samsung Portable SSD T7 Touch. Description: Samsung Portable SSD T7 Touch USB 3.2 2TB, Silver",Portable SSD T7 Touch,,SSD,,,2000.0,,,USB 3.2,,,,,,,,Silver,
68662600,ADATA,"32GB USB Flash Disk Drive, USB 3.2, S102 Pro Advanced, Titanium Gray","32GB USB Flash Disk Drive, USB 3.2, S102 Pro Advanced, Titanium GrayADATA S102 USB 3.2 flash drive series has evolved. The S102 Pro continues with the finely textured texture of aluminum alloy casing of the S102, but with performance increased to a maximum read speed of 100MB per second. Letting you enjoy the thrill of high speed transmission, ADATA provides a feeling of luxury at a highly competitive price.Meeting the Challenge of High-Performance ValueThe USB 3.2 interface has become increasingly popular in the market, and the S102 Pro uses the latest USB 3.2 Gen 1 transmission interface with read speeds of up to 200 MB per second, and write speeds of up to 120 MB per second. Compared to the S102, the S102 Pro transmission efficiency is increased up to 50%, thereby reducing the waiting time when working with large media files. With a modest price the, S102 Pro allows you to challenge the limits of cost performance ratios.Metallic MysteryComplementing the mystery and dignity for your personality, the fine textured aluminum housing has a striking appearance in an appealing titanium color. The cap can be tucked in the back of the drive casing when in use, preventing accidental loss.The S102 Pro comes in capacities ranging from 32GB to 256GB, giving professional-grade storage capacity and great value for your high-speed experience.",7.33,EUR,513229,https://www.xstra.eu/product/174/32gb-usb-flash-disk-drive-usb-32-s102-pro-advanced-titanium-gray.html,"32GB USB Flash Disk Drive, USB 3.2, S102 Pro Advanced, Titanium Gray. Description: 32GB USB Flash Disk Drive, USB 3.2, S102 Pro Advanced, Titanium GrayADATA S102 USB 3.2 flash drive series has evolved. The S102 Pro continues with the finely textured texture of aluminum alloy casing of the S102, but with performance increased to a maximum read speed of 100MB per second. Letting you enjoy the thrill of high speed transmission, ADATA provides a feeling of luxury at a highly competitive price.Meeting the Challenge of High-Performance ValueThe USB 3.2 interface has become increasingly popular in the market, and the S102 Pro uses the latest USB 3.2 Gen 1 transmission interface with read speeds of up to 200 MB per second, and write speeds of up to 120 MB per second. Compared to the S102, the S102 Pro transmission efficiency is increased up to 50%, thereby reducing the waiting time when working with large media files. With a modest price the, S102 Pro allows you to challenge the limits of cost performance ratios.Metallic MysteryComplementing the mystery and dignity for your personality, the fine textured aluminum housing has a striking appearance in an appealing titanium color. The cap can be tucked in the back of the drive casing when in use, preventing accidental loss.The S102 Pro comes in capacities ranging from 32GB to 256GB, giving professional-grade storage capacity and great value for your high-speed experience.",S102 Pro Advanced,,USB_STICK,,,32.0,200.0,120.0,USB 3.2 Gen 1,,,,,,,,Titanium Gray,
