config,df1_idx,attribute,ground_truth,predicted,correct,unknown
RAG-full-k5,88,model_number,MU-PC1T0S/WW,MU-PG1T0B/AM,False,False
RAG-full-k5,89,model_number,STHH1000400,STGS1000400,False,False
RAG-full-k5,89,interface_type,USB 3.0 & USB-C,USB-C,True,False
RAG-full-k5,89,form_factor,"2.5""",2.5,True,False
RAG-full-k5,89,storage_connection_type,USB,USB,True,False
RAG-full-k5,90,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k5,92,model_number,SDCZ48-032G-U46,SDCZ33-032G-A20,False,False
RAG-full-k5,94,model_number,MZ-76E2T0BW,MZ-77E2500,False,False
RAG-full-k5,95,model_number,801882-B21,801882-B21,True,False
RAG-full-k5,97,model_number,WDS250G3X0C,WDS250G3B0C,False,False
RAG-full-k5,98,model_number,AGAMMIXS50-1TT-C,AGAMMIXS50-1TT-C,True,False
RAG-full-k5,99,model_number,GV-N165SOC-4GD,GV-N165SOC-4GD,True,False
RAG-full-k5,99,bus_type,PCIe 3.0,PCIe 3.0 x16,True,False
RAG-full-k5,100,model_number,CT1000P5SSD8,P5_1TB_NVMe_M_2_PCS3_SSD,False,False
RAG-full-k5,102,storage_connection_type,USB,External USB,True,False
RAG-full-k5,103,bus_type,PCIe x16,PCIe 3.0,False,False
RAG-full-k5,107,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,108,model_number,GV-N105TOC-4GD,GV-N105TOC-4GL,False,False
RAG-full-k5,108,bus_type,PCIe 3.0 x16,PCIe 3.0,True,False
RAG-full-k5,109,form_factor,Low Profile,ATI Xpress,False,False
RAG-full-k5,112,model_number,LAC301558,LAC301177,False,False
RAG-full-k5,112,form_factor,"2.5""",2.5,True,False
RAG-full-k5,114,model_number,AGAMMIXS5-1TT-C,XPG GAMMIX S5,False,False
RAG-full-k5,115,model_number,WD40PURX,PST414,False,False
RAG-full-k5,117,model_number,GP-ASM2NE6500GTTD,GP-ASM2NE6500GTTD,True,False
RAG-full-k5,119,model_number,WDS200T2B0A,WDS200T2B0A,True,False
RAG-full-k5,121,interface_type,NVMe,USB 3.,False,False
RAG-full-k5,121,storage_connection_type,Type-C,NAND Flash,False,False
RAG-full-k5,122,model_number,GP-GSTFS31480GNTD,2240,False,False
RAG-full-k5,123,model_number,GV-N208SAORUS-8GC,Aorus GeForce RTX 2080 SUPER 8G,False,False
RAG-full-k5,124,bus_type,USB 3.0,USB 3.0,True,False
RAG-full-k5,124,interface_type,Lightning,VALUE: None,False,False
RAG-full-k5,126,model_number,XA1920ME10063,XK1920ME10063,False,False
RAG-full-k5,127,model_number,NEAT7100HD46H,NEAT7100HD46H,True,False
RAG-full-k5,129,model_number,MTFDHBE3T8TDF-1AW1ZABYY,MTFDHBE3T8TDF-1AW1ZABYY,True,False
RAG-full-k5,130,model_number,DC450R/3840G,Data Centre DC450R,False,False
RAG-full-k5,131,model_number,WDS120G2G0A,WDS120G0A,False,False
RAG-full-k5,132,model_number,CZ73,SDFNT000064G,False,False
RAG-full-k5,136,form_factor,3.5”,3.5”,True,False
RAG-full-k5,136,storage_connection_type,3.5” SATA,"3.5"" SATA",False,False
RAG-full-k5,139,model_number,HDWD105UZSVA,HDWD105UZSVA,True,False
RAG-full-k5,140,bus_type,USB 3.0,USB 3.0,True,False
RAG-full-k5,140,interface_type,iOS,iOS,True,False
RAG-full-k5,142,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,143,interface_type,SATA,SATA,True,False
RAG-full-k5,146,model_number,GV-N2070WF2-8GD,GV-N2070WF2-8GD,True,False
RAG-full-k5,146,bus_type,PCIe,PCIe,True,False
RAG-full-k5,149,bus_type,PCIe,PCIe 2.0 x16,True,False
RAG-full-k5,150,bus_type,PCIe x16,x16,True,False
RAG-full-k5,151,model_number,MZ-V7S1T0B/AM,MZ-V7S1T0B/AM,True,False
RAG-full-k5,152,model_number,MZ-76P1T0B/EU,MZ-76PM1T0E,False,False
RAG-full-k5,153,model_number,ZP480NM30011,NVMe,False,False
RAG-full-k5,157,model_number,MZ-V7E250BW,MZ-V7E250BW,True,False
RAG-full-k5,159,model_number,GV-RXVEGA56GAMING OC-8GD,RX VEGA 56 Gaming OC,False,False
RAG-full-k5,163,model_number,HDWE140EZSTA,HDWE140EZSTA,True,False
RAG-full-k5,164,bus_type,PCIe 3.0 x16,NVIDIA,False,False
RAG-full-k5,164,form_factor,ATX,"Half Height, Half Length (HHHL)",False,False
RAG-full-k5,165,model_number,AXRX5700XT-8GBD6-3DHDR/OC,AXRX5700XT-8GBD6-3DHDR/OC,True,False
RAG-full-k5,168,model_number,GV-N166TOC-6GD,GV-N166TWF2OC-6G,False,False
RAG-full-k5,168,bus_type,PCIe 3.0,PCIe 3.0 x16,True,False
RAG-full-k5,169,model_number,ZA500GM1A001,ZA500GM1A001,True,False
RAG-full-k5,170,model_number,VPN100-512GM28H,VPN100-512GM28H,True,False
RAG-full-k5,174,bus_type,PCIe,PCIe,True,False
RAG-full-k5,175,model_number,CT500P2SSD8,CT500P2SSD8,True,False
RAG-full-k5,180,model_number,DTEG2/64GB,AUEG4/64G,False,False
RAG-full-k5,180,interface_type,USB Type-A,USB Type-C,False,False
RAG-full-k5,180,storage_connection_type,USB Type-A,USB Type-A,True,False
RAG-full-k5,182,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,183,model_number,DT70/32GB,DT700,False,False
RAG-full-k5,184,bus_type,PCIe 3.0,PCIe 4.0 x4,False,False
RAG-full-k5,186,model_number,100-505957,100-505957,True,False
RAG-full-k5,186,form_factor,PCIe Add-in Card,Single Slot,False,False
RAG-full-k5,187,bus_type,USB 3.0,USB 3.0,True,False
RAG-full-k5,187,interface_type,Micro-USB 3.0 (Micro-B 10-pin),USB,True,False
RAG-full-k5,189,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k5,192,bus_type,PCIe,PCIe,True,False
RAG-full-k5,194,model_number,V809-2404R,VGA,False,False
RAG-full-k5,194,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k5,198,model_number,SKC600/512G,SDM-SVD01,False,False
RAG-full-k5,202,bus_type,PCIe 3.0,PCIe 4.0,False,False
RAG-full-k5,203,model_number,STEA2000403,STEA2000202,False,False
RAG-full-k5,203,interface_type,USB,USB,True,False
RAG-full-k5,206,model_number,SP512GBP34A80M28,SP512GBP34A80M28,True,False
RAG-full-k5,207,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,208,model_number,MZ-76E250BW,MZ-76E250BW,True,False
RAG-full-k5,211,model_number,WDS240G2G0B,wds240g2s,False,False
RAG-full-k5,213,form_factor,"2.5""",2.5,True,False
RAG-full-k5,213,storage_connection_type,"2.5""",2.5,True,False
RAG-full-k5,214,model_number,WD20EURX,WD2003F9YZ,False,False
RAG-full-k5,216,model_number,AS40G-1TT-C,AS40G-1TT-C,True,False
RAG-full-k5,216,bus_type,PCIe 3.0 x4,PCIe 3.0 x4,True,False
RAG-full-k5,218,model_number,06G-P4-1161-KR,06G-P4-1161-KR,True,False
RAG-full-k5,218,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,219,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,226,interface_type,NVMe,NVMe,True,False
RAG-full-k5,231,model_number,AHD830-5TU31-CBK,AHD830-5TU31-CBK,True,False
RAG-full-k5,231,interface_type,USB,USB,True,False
RAG-full-k5,231,form_factor,"2.5""",2.5,True,False
RAG-full-k5,233,model_number,GP-ASM2NE6200TTTD,GP-ASM2NE6200TTTD,True,False
RAG-full-k5,234,model_number,STHN2000400,STHN2000400,True,False
RAG-full-k5,234,form_factor,"2.5""",2.5,True,False
RAG-full-k5,235,interface_type,USB tipo A,USB tipo A,True,False
RAG-full-k5,235,storage_connection_type,USB tipo A,USB_A,False,False
RAG-full-k5,237,model_number,WDS250G2B0C,WDS250G2B0C,True,False
RAG-full-k5,238,model_number,DTDUO3/64GB,DTDUO3/64GB,True,False
RAG-full-k5,240,interface_type,USB,USB,True,False
RAG-full-k5,240,form_factor,Portable,2.5,False,False
RAG-full-k5,240,storage_connection_type,USB,USB,True,False
RAG-full-k5,241,model_number,02G-P4-6333-KR,02G-P4-6333-KR,True,False
RAG-full-k5,244,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k5,246,model_number,ZT-T20610E-10M,ZT-T20610E-10M,True,False
RAG-full-k5,248,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,249,bus_type,SATA,SATA III,True,False
RAG-full-k5,249,interface_type,SATA,SATA,True,False
RAG-full-k5,249,form_factor,"3.5""",3.5-inch,False,False
RAG-full-k5,249,storage_connection_type,3.5-inch SATA,3.5-inch SATA,True,False
RAG-full-k5,251,model_number,HDWD120UZSVA,HDWD120UZSVA,True,False
RAG-full-k5,253,model_number,652611-B21,765151-B21,False,False
RAG-full-k5,255,model_number,785067-B21,BA3Y1A,False,False
RAG-full-k5,256,model_number,WD20EZRZ,WD2003FZEX,False,False
RAG-full-k5,262,model_number,GP-ASM2NE2512GTTDR,GP-ASM2NE2512GTTDR,True,False
RAG-full-k5,266,model_number,ST10000NM001G,ST10000NM001G,True,False
RAG-full-k5,267,bus_type,USB 3.1 Gen 2,USB 3.2 Gen 2,False,False
RAG-full-k5,267,interface_type,Type C & Type A Compatible,USB-C,False,False
RAG-full-k5,268,model_number,CT500X8SSD9,CT500X8SSD9,True,False
RAG-full-k5,268,bus_type,USB 3.1 Gen 2,USB 3.1 Gen 2,True,False
RAG-full-k5,268,interface_type,USB-C,USB-C,True,False
RAG-full-k5,268,form_factor,External,External,True,False
RAG-full-k5,268,storage_connection_type,USB-C,USB-C,True,False
RAG-full-k5,269,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k5,271,form_factor,"2.5""",2.5,True,False
RAG-full-k5,273,model_number,GV-N208SGAMING-OC-8GC,GV-N208SGAMING OC-8GD6H,False,False
RAG-full-k5,274,model_number,11G-P4-2589-KR,88G-P4-2687-KR,False,False
RAG-full-k5,274,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,276,model_number,XA960LE10063,XAA960ME10063,False,False
RAG-full-k5,276,form_factor,"2.5""",2.5,True,False
RAG-full-k5,276,storage_connection_type,"2.5"" SATA","2.5"" SATA",True,False
RAG-full-k5,279,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k5,279,form_factor,ATX,Half Height PCIe,False,False
RAG-full-k5,280,model_number,ST10000VX0004,ST10000VE0007,False,False
RAG-full-k5,282,model_number,100-505826,100-505940,False,False
RAG-full-k5,282,form_factor,Single-Slot,Full-Length Double-Slot,False,False
RAG-full-k5,284,model_number,MZ-76E1T0B,MZ-76E1T0BW,True,False
RAG-full-k5,286,model_number,MZ-76P512B/EU,MZ-76P512HA/EU,False,False
RAG-full-k5,288,model_number,WDS100T2X0C,WDS100T2X0C,True,False
RAG-full-k5,289,model_number,MU-PC2T0S/WW,T7TOU500S0,False,False
RAG-full-k5,290,form_factor,ATX,ATX,True,False
RAG-full-k5,294,model_number,90YV0CU1-M0NA00,RTX-1660-PB,False,False
RAG-full-k5,294,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k5,295,model_number,ASX8200PNP-2TT-C,XPG SX8200 Pro NVMe M.2 SSD,False,False
RAG-full-k5,297,model_number,ZA480CV1A001,ZA480CV1A001,True,False
RAG-full-k5,298,model_number,TUF-RTX2060-6G-GAMING,TUF-RTX2060-6G-GAMING,True,False
RAG-full-k5,298,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k5,301,interface_type,USB,USB_2_0,True,False
RAG-full-k5,302,model_number,GV-N208SAORUS-WB-8GC,AORUS-GV-N208SWF5-8GC,False,False
RAG-full-k5,302,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k5,302,form_factor,ATX Form,Graphics Card,False,False
RAG-full-k5,303,model_number,ST4000NM0025,ST4000NE0016,False,False
RAG-full-k5,305,interface_type,USB,USB,True,False
RAG-full-k5,307,model_number,SDCZ73-256G-G46,SDFNT3-256G-G46,False,False
RAG-full-k5,309,model_number,SSDSC2KB019T7,DC S4500 1.9TB,False,False
RAG-full-k5,310,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k5,312,interface_type,NVMe,USB 3.1 Gen 1,False,False
RAG-full-k5,313,model_number,GV-N730D5-2GL,GV-N730-2GD5,False,False
RAG-full-k5,313,form_factor,Low-profile,ATX,False,False
RAG-full-k5,314,model_number,DUAL-RX580-O8G,DUAL-RX580-O8G,True,False
RAG-full-k5,315,model_number,MZ-V7S250B/AM,MZ-V7S250BW,False,False
RAG-full-k5,316,bus_type,SATA III,SATA,True,False
RAG-full-k5,316,interface_type,SATA,SATA,True,False
RAG-full-k5,316,form_factor,"2.5""",2.5,True,False
RAG-full-k5,316,storage_connection_type,2.5-inch SATA,2.5-inch SATA,True,False
RAG-full-k5,317,bus_type,PCIe 4.0,PCIe 4.0,True,False
RAG-full-k5,318,model_number,ZA500CM1A003,ST500LT012-1E6HRS,False,False
RAG-full-k5,319,bus_type,PCIe 3.0 x16,PCIe 3.0,True,False
RAG-full-k5,320,model_number,CMFVY3A-128GB,CMFVY3A-128GB,True,False
RAG-full-k5,321,model_number,MU-PA500,MPMG1T0$$0B,False,False
RAG-full-k5,322,model_number,STGG8000400,STGG8000400,True,False
RAG-full-k5,322,form_factor,"3.5""",3.5,True,False
RAG-full-k5,322,storage_connection_type,USB 3.0,USB 3.0,True,False
RAG-full-k5,324,model_number,ZA3840NM10011,ZA3840NM10011,True,False
RAG-full-k5,326,model_number,SDCZ48-06G-U46,SDFNT001-016G-A37,False,False
RAG-full-k5,328,interface_type,USB-C,USB-C,True,False
RAG-full-k5,328,storage_connection_type,USB-C,USB,True,False
RAG-full-k5,329,model_number,ZT-T20810D-10P,ZT-T30810E-10P,False,False
RAG-full-k5,330,bus_type,PCIe x16,PCIe 3.0 x8,False,False
RAG-full-k5,331,model_number,ASD700-256GU31-CBK,ASD700-256GU31-MU3BK,False,False
RAG-full-k5,331,storage_connection_type,USB,USB,True,False
RAG-full-k5,332,model_number,SSDPE21D480GAX1,SSDPE21D480GAX1,True,False
RAG-full-k5,334,model_number,DC450R/1920G,Data Center DC450R,False,False
RAG-full-k5,334,form_factor,"2.5""",2.5,True,False
RAG-full-k5,334,storage_connection_type,"2.5"" SATA","2.5"" SATA",True,False
RAG-full-k5,336,model_number,MG04ACA600E,HDWTB1M60SSVA,False,False
RAG-full-k5,338,interface_type,SAS,SAS,True,False
RAG-full-k5,338,storage_connection_type,"2.5"" SFF",2.5 Inches Dual Port Hot Swap SAS,False,False
RAG-full-k5,347,model_number,Turbo -RTX2070S-8G-EVO,RTCO-2087G,False,False
RAG-full-k5,347,bus_type,PCIe,PCIe,True,False
RAG-full-k5,348,model_number,DT100G3/ 16GBCR,DT100G3/16GBCR,False,False
RAG-full-k5,349,model_number,90YV0DV1-M0NA00,90YV0DV1-M0NA00,True,False
RAG-full-k5,351,model_number,WDBWLG0030HBK,WDBYTG0030HBK,False,False
RAG-full-k5,352,model_number,GT1030-2G-BRK,GT1030-2G-BRK,True,False
RAG-full-k5,353,model_number,ST8000VN004,ST8000VN003,False,False
RAG-full-k5,356,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,357,model_number,WDS200T1R0B,WDS200T1R0,True,False
RAG-full-k5,357,form_factor,M.2,M.2,True,False
RAG-full-k5,359,storage_connection_type,"2.5"" SFF",2.5-inch SAS SFF,False,False
RAG-full-k5,360,model_number,XA480ME10063,XN480ME10063,False,False
RAG-full-k5,363,model_number,TUF-GTX1650S-4G-GAMING,TUF-GTX1650S-4G-GAMING,True,False
RAG-full-k5,363,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k5,366,model_number,MU-PC1T0H/WW,MU-PF1T0B/WW,False,False
RAG-full-k5,366,bus_type,USB 3.2 Gen 2,USB 3.2 Gen 2,True,False
RAG-full-k5,366,interface_type,Type-C,Type C,False,False
RAG-full-k5,368,bus_type,PCIe 2.0,PCIe 2.0 x16,True,False
RAG-full-k5,368,form_factor,Low profile,Half Mini Card,False,False
RAG-full-k5,369,model_number,ROG-STRIX-RX5700XT-O8G-GAMING,ROG-STRIX-RX5700-XT-8G-GAMING,False,False
RAG-full-k5,374,model_number,WDBYNN0010BRD-WESN,WDBYVG0010BBK-WESN,False,False
RAG-full-k5,378,interface_type,USB Type-C,USB 3.0,False,False
RAG-full-k5,379,model_number,WDBYVG0010BBK-WESN,WDBYVG0010BBK-WESN,True,False
RAG-full-k5,381,model_number,SSDSC2KB240G801,SSDS3-240G-GN5B,False,False
RAG-full-k5,382,model_number,VGAGT1030-2G-BRK,GT1030-2G-BRK,True,False
RAG-full-k5,384,model_number,ST1000NM001A,ST1000NM001A,True,False
RAG-full-k5,386,model_number,ZA240NM10011,ZP480NM30011,False,False
RAG-full-k5,388,model_number,WD100PURZ,WD102PURZ,False,False
RAG-full-k5,389,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k5,390,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k5,392,model_number,STHH2000400,STHH2000400,True,False
RAG-full-k5,392,interface_type,Type-C,USB 3.0,False,False
RAG-full-k5,394,model_number,MU-PC500S/WW,MU-PA500T0/T5,False,False
RAG-full-k5,396,model_number,GV-N208STURBO-8GC,NV17P6R8GPU2,False,False
RAG-full-k5,397,model_number,WDS100T2G0A,WDS200T0120,False,False
RAG-full-k5,398,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k5,400,bus_type,USB 3.1 Gen 1,USB 3.1 Gen 1,True,False
RAG-full-k5,402,model_number,N208TAORUSX W-11GC,N208TAORUSX W-11GC,True,False
RAG-full-k5,402,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k5,403,model_number,SE9 G2,DTSEG2-16G,False,False
RAG-full-k5,405,model_number,WDS250G2B0B,WDC250G21B0A,False,False
RAG-full-k5,405,bus_type,SATA III,SATA III,True,False
RAG-full-k5,405,interface_type,SATA,SATA III,True,False
RAG-full-k5,407,model_number,ZP500GM3A002,ZP500GM3A002,True,False
RAG-full-k5,409,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,413,interface_type,SATA,SATA,True,False
RAG-full-k5,416,model_number,STJM2000400,Barracuda 2TB,False,False
RAG-full-k5,418,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,421,bus_type,PCIe,PCIe 3.0 x16,True,False
RAG-full-k5,422,interface_type,OTG,MicroUSB,False,False
RAG-full-k5,425,model_number,TURBO-RTX2060S-8G-EVO,TURBO-EVO-8G,False,False
RAG-full-k5,425,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k5,426,model_number,SSDPED1K750GA01,SSDPEKNW030T4X1,False,False
RAG-full-k5,426,form_factor,HHHL,SngPack,False,False
RAG-full-k5,427,model_number,WD10PURZ,P1S1020,False,False
RAG-full-k5,429,model_number,ST8000NM000A,ST8000NM000A,True,False
RAG-full-k5,432,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k5,435,interface_type,Micro USB,USB_2.0,False,False
RAG-full-k5,436,bus_type,USB 3.0,SATA III,False,False
RAG-full-k5,436,form_factor,2.5,2.5,True,False
RAG-full-k5,437,model_number,CZ73,SDFNT1-016G-A37,False,False
RAG-full-k5,445,model_number,D3-S4610,SSDSC2KB480G801,False,False
RAG-full-k5,447,model_number,DTVP30/32GB,DTVP30/32GB,True,False
RAG-full-k5,452,model_number,MG07ACA12TE,MG07ACA12TE,True,False
RAG-full-k5,453,model_number,WD40EFAX,WD40EFRX,False,False
RAG-full-k5,454,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,456,model_number,GV-N2060WF2OC-6GD,GV-N2060WF2OC-6GD,True,False
RAG-full-k5,456,bus_type,PCIe 3.0 x16,PCIe 3.0 x8,False,False
RAG-full-k5,457,storage_connection_type,Type C,Type C,True,False
RAG-full-k5,458,model_number,STEA4000402,STEA4000402,True,False
RAG-full-k5,460,model_number,GVN166TGO6-00-G,GV-N166TGAMING-6GC,False,False
RAG-full-k5,460,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k5,461,model_number,652583-B21,P6SN,False,False
RAG-full-k5,465,model_number,SDCZ50-008G,CBAU064A,False,False
RAG-full-k5,465,bus_type,USB 2.0,USB,True,False
RAG-full-k5,466,model_number,ZT-T16610F-10L,ZT-T16610F-10P,False,False
RAG-full-k5,466,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,467,model_number,WDS200T1R0A,WDS204T1R0A,False,False
RAG-full-k5,469,model_number,SDIX30C-016G-GN6NN,SDIA1C-016G-GN6NN,False,False
RAG-full-k5,471,model_number,870757-B21,872477-B21,False,False
RAG-full-k5,473,model_number,SDCZ48-128G-U46,SDCZ48-128G-U46,True,False
RAG-full-k5,474,model_number,SA2000M8/1000G,A2000-1TBAF10S2/800G,False,False
RAG-full-k5,476,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,478,storage_connection_type,USB,USB,True,False
RAG-full-k5,481,bus_type,PCIe 4.0,PCIe 4.0,True,False
RAG-full-k5,482,model_number,RX-580P8DFD6,RX-580P8DFD6,True,False
RAG-full-k5,485,model_number,STHP4000403,STHP4000403,True,False
RAG-full-k5,487,model_number,MZ-76P256B/EU,MZ-76P256B/EU,True,False
RAG-full-k5,488,model_number,652564-B21,HPE300GB6GSAS10KSFFW3YR,False,False
RAG-full-k5,489,model_number,CSSD-F240GBMP510,M500,False,False
RAG-full-k5,490,model_number,GV-N207SAORUS-8GC,AORUS-RTX2070-SUPER-8G,False,False
RAG-full-k5,490,interface_type,ATX,NVLink,False,False
RAG-full-k5,490,form_factor,ATX,"Full-Height, Double-Wide, Air Cooled",False,False
RAG-full-k5,494,model_number,ROG -STRIX-RTX2070S-O8G-GAMING,RTCO-207S-8GD6M,False,False
RAG-full-k5,494,bus_type,PCIe 3.0,PCIe 3.0 x16,True,False
RAG-full-k5,497,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k5,498,interface_type,USB Type-A,USB,True,False
RAG-full-k5,498,storage_connection_type,USB Type-A,USB,True,False
RAG-full-k5,499,model_number,DTIG4/128GB,DTIG4,True,False
RAG-full-k5,501,model_number,SSDPEKNW010T8X1,SSDPEKNW010T8X1,True,False
RAG-full-k5,502,form_factor,"2.5""",Portable,False,False
RAG-full-k5,503,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k5,503,interface_type,USB Type-C,PCIe,False,False
RAG-full-k5,506,bus_type,SATA III,SATA III,True,False
RAG-full-k5,506,interface_type,SATA,SATA,True,False
RAG-full-k5,506,form_factor,"2.5""",2.5,True,False
RAG-full-k5,506,storage_connection_type,"2.5"" SATA","2.5"" SATA",True,False
RAG-full-k5,509,model_number,DT01ACA200,Toshiba DT01ACA200,True,False
RAG-full-k5,512,model_number,ST10000VN0004,ST10000VN0004,True,False
RAG-full-k5,513,model_number,WDS500G3X0C,WDS500G3XHC,False,False
RAG-full-k5,514,model_number,WD30PURZ,WD30EFRX,False,False
RAG-full-k5,514,storage_connection_type,3.5-inch SATA,3.5-inch SATA,True,False
RAG-full-k5,516,model_number,DUAL-RTX2070S-8G-EVO,RTX2070-8G-DUAL-EVO,False,False
RAG-full-k5,516,bus_type,PCIe 3.0,GDDR6,False,False
RAG-full-k5,517,model_number,ST16000NE000,ST16000NE000,True,False
RAG-full-k5,518,interface_type,USB Type C,USB 3.1 Type-C,False,False
RAG-full-k5,519,model_number,WD5003AZEX,WD5003AZEX,True,False
RAG-full-k5,521,model_number,ST3000VX010,STCA1000,False,False
RAG-full-k5,524,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k5,526,model_number,SDCZ71-032G-B35,SDCZ71-032G-B35,True,False
RAG-full-k5,530,model_number,MZ-V6E500BW,MZ-V6E500BW,True,False
RAG-full-k5,531,model_number,ST600MP0006,ST600MP0006,True,False
RAG-full-k5,532,model_number,3813430,3813430,True,False
RAG-full-k5,533,model_number,GV-N166SGAMING OC-6GD,GV-NX166SGAMING-6GD,False,False
RAG-full-k5,533,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k5,533,form_factor,ATX,ATX,True,False
RAG-full-k5,534,model_number,GT710-4H-SL-2GD5,NVIDIA GeForce GT 710,False,False
RAG-full-k5,535,model_number,GV-R55XTGAMING OC-8GD,GV-R55XTGAMING-8GC6,False,False
RAG-full-k5,537,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k5,543,model_number,DUAL-RTX3070-8G,DUAL-RTX3070-8G,True,False
RAG-full-k5,543,bus_type,PCIe,PCIe,True,False
RAG-full-k5,545,bus_type,USB 3.1,USB 3.1 Gen 2,True,False
RAG-full-k5,545,interface_type,USB Type C,USB-C,False,False
RAG-full-k5,545,form_factor,2.5,External SSD,False,False
RAG-full-k5,547,model_number,DTDUO3C/32GB,DTMD32G,False,False
RAG-full-k5,547,bus_type,USB 3.1,USB 3.0,False,False
RAG-full-k5,547,storage_connection_type,USB-C,USB Type-C,False,False
RAG-full-k5,548,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k5,550,model_number,PH-GTX1050TI-4G,Phoenix,False,False
RAG-full-k5,553,model_number,VCG20708STFMPB-O,VCG20708STFMPB-O,True,False
RAG-full-k5,553,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k5,553,form_factor,Dual-Slot,Desktop/Graphics Card,False,False
RAG-full-k5,556,model_number,MZ-76P256E,MZ-76P256B/EU,False,False
RAG-full-k5,558,model_number,DUAL-RTX2070S-A8G-EVO,TBA (To Be Announced),False,False
RAG-full-k5,558,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k5,559,model_number,ZA1000GM1A001,ZA1000GM1A001,True,False
RAG-full-k5,560,model_number,ROG-STRIX-RTX2060-A6G-GAMING,ROG-STRIX-GEFORCE-RTX2060-A11G-G6G,False,False
